Date,advertiser_id,advertiser_name,advertiser_type,placement_group,placement,view_id,campaign_name,campaign_id,offer_type,Ads_Impressions,Ads_Clicks,Ads_Revenue
07-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_2 City,67038,1P,280042,11602,25203.78
07-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_2 State,66831,1P,37529,1200,3377.61
07-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_3 City,67039,1P,251984,8142,22678.56
07-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_3 State,66832,1P,32464,959,2921.76
07-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_PB,66838,1P,0,8,0
07-07-2026,4607,Namaste India,EXTERNAL,HomePage,HomePage ATF,324724,Dr Reddys - Banner_1st July - 19th Aug__WestBengal,66819,1P,33771,120,1013.13
07-07-2026,4607,Namaste India,EXTERNAL,Post Transaction,P2M BTF,318401,Dr Reddys - Banner_1st July - 19th Aug__WestBengal,66819,1P,4,0,0.12
08-07-2026,706,ICICI,EXTERNAL,,,346781,ICICI Forex_July,66992,1P,8216,431,723.008
08-07-2026,706,ICICI,EXTERNAL,,,351812,ICICI Forex_July,66992,1P,362914,19290,31936.432
09-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah AI | June PTS,66770,1P,37,1,0.037
05-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Battery | June PTS,66769,1P,25,0,0.025
08-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah AI | June PTS,66770,1P,24,2,0.024
07-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Battery | June PTS,66769,1P,22,1,0.022
08-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Battery | June PTS,66769,1P,21,0,0.021
07-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Intel | June PTS,66771,1P,20,0,0.02
09-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Intel | June PTS,66771,1P,17,1,0.017
05-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah AI | June PTS,66770,1P,16,1,0.016
08-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Intel | June PTS,66771,1P,14,0,0.014
08-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thJuly_31thJuly_Multipul_Exclude_Top20,67081,1P,82210,226,5343.65
08-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thJuly_31thJuly_Multipul_Top20,67079,1P,50753,144,3298.945
08-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thJuly_31thJuly_Single_Exclude_Top20,67080,1P,73616,116,4785.04
08-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thuly_31thJuly_Single_Top20,67078,1P,47049,117,3058.185
08-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thJuly_31thJuly_Multipul_Exclude_Top20,67081,1P,130646,434,8491.99
08-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thJuly_31thJuly_Multipul_Top20,67079,1P,146760,544,9539.4
08-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thJuly_31thJuly_Single_Exclude_Top20,67080,1P,123879,340,8052.135
08-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thuly_31thJuly_Single_Top20,67078,1P,144929,514,9420.385
08-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thJuly_31thJuly_Multipul_Exclude_Top20,67081,1P,35,0,2.275
08-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thJuly_31thJuly_Multipul_Top20,67079,1P,34,0,2.21
08-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thJuly_31thJuly_Single_Exclude_Top20,67080,1P,21,0,1.365
08-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thuly_31thJuly_Single_Top20,67078,1P,53,0,3.445
08-07-2026,1064,Max Life Insurance,EXTERNAL,HomePage,HomePage ATF,324724,Max Life Savings | ATF | BFSI Clicker | July26,66929,1P,2,4,4
08-07-2026,1064,Max Life Insurance,EXTERNAL,HomePage,HomePage ATF,324724,Max Life Savings | ATF | ML | July26,66928,1P,1,3,3
08-07-2026,1114,Live Tests,INTERNAL,,,346935,Splash test,67075,1P,56,0,0.056
08-07-2026,1114,Live Tests,INTERNAL,,,346935,Splash test2,67076,1P,42,0,0.042
08-07-2026,1114,Live Tests,INTERNAL,HomePage,HomePage ATF,324724,Paytmads_Jul26_Test_Magnite_GIF_Takeover_RB,66993,1P,4,0,0.138215939
08-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_MAC_fmcmp_iOS,66858,1P,0,2,0
08-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_MAC_fmrlby_iOS,66758,1P,1,0,0.081
08-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_Privacy_And,66793,1P,12904,508,1096.84
08-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_Privacy_iOS,66792,1P,28994,280,2464.49
08-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-jul26_MAC_fmcmp_and,66859,1P,0,2,0
08-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-jul26_MAC_fmrlby_and,66759,1P,0,1,0
08-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_MAC_fmcmp_iOS,66858,1P,0,1,0
08-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_MAC_fmrlby_iOS,66758,1P,0,3,0
08-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_Privacy_And,66793,1P,429536,13811,36510.56
08-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_Privacy_iOS,66792,1P,550749,4130,46813.5912
08-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-jul26_MAC_fmcmp_and,66859,1P,5,34,0.405
08-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-jul26_MAC_fmrlby_and,66759,1P,4,54,0.324
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_MAC_fmcmp_iOS,66858,1P,208,1,16.848
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_MAC_fmrlby_iOS,66758,1P,607,2,49.167
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_Privacy_And,66793,1P,332447,1520,28257.995
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_Privacy_iOS,66792,1P,595736,984,50637.56
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_All In Pricing_And,66782,1P,211001,569,17091.081
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_All In Pricing_iOS,66781,1P,5922,18,479.682
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_AllInPricing-ANC_And,66784,1P,220136,726,17831.016
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_AllInPricing-ANC_iOS,66783,1P,37678,153,3051.918
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_MP+All-InPricing-ANC_And,66789,1P,224398,1205,18176.238
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_MP+All-InPricing-ANC_iOS,66785,1P,15162,61,1228.122
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_StartingAt+ANC_And,66791,1P,160064,840,12965.184
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_StartingAt+ANC_iOS,66790,1P,22372,88,1812.132
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_MAC_fmcmp_and,66859,1P,12,65,0.972
08-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_MAC_fmrlby_and,66759,1P,3,30,0.243
08-07-2026,1325,Google Play,EXTERNAL,,,346781,GooglePlay_1P_July,66670,1P,3135,69,279.015
08-07-2026,1325,Google Play,EXTERNAL,,,351812,GooglePlay_1P_July,66670,1P,179628,2770,15986.892
08-07-2026,1325,Google Play,EXTERNAL,HomePage,HomePage ATF,324724,GooglePlay_1P_July,66670,1P,165998,719,14773.822
08-07-2026,1542,UTI Mutual Fund,EXTERNAL,HomePage,HomePage ATF,324724,SIP MF | ATF | PTS | ML | June-July26,66971,1P,325054,1673,325.054
08-07-2026,1542,UTI Mutual Fund,EXTERNAL,HomePage,HomePage ATF,324724,UTI MF | ATF | PTS | ML | June-July26,66708,1P,18479,113,191.425
08-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | BFSI ML,66556,1P,1,1,1
08-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | CC,66558,1P,0,1,1
08-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Credit Card,66570,1P,0,1,1
08-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Salaried,66571,1P,2,2,2
08-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | BFSI Clicker | July26,66920,1P,109,60,60
08-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | ML | July26,66896,1P,314,67,67
08-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | NSDL | July26,66922,1P,34,9,9
08-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | Premium CC | July26,66919,1P,83,57,57
08-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | Travel  | July26,66921,1P,5,2,2
08-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,346781,Oppo_Jul26_Lychee_GIF_3rd-31st,66925,1P,70914,1657,5446.1952
08-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,351812,Oppo_Jul26_Lychee_GIF_3rd-31st,66925,1P,3030455,58419,232737.9072
08-07-2026,2338,LIC Of India,EXTERNAL,,,346688,LIC_1stJuly_16thJuly,66862,1P,245979,344,6149.475
08-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324724,LIC_1stJuly_16thJuly,66862,1P,567333,1257,14185.615
08-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324725,LIC_1stJuly_16thJuly,66862,1P,1,0,0.025
08-07-2026,2338,LIC Of India,EXTERNAL,Post Transaction,P2M BTF,318401,LIC_1stJuly_16thJuly,66862,1P,166,1,4.15
08-07-2026,2556,Zomato,EXTERNAL,,,346688,Zomato_Delivery_1P_May,65978,1P,0,4,40
08-07-2026,2556,Zomato,EXTERNAL,HomePage,HomePage ATF,324724,Zomato_Delivery_1P_May,65978,1P,0,17,170
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P0_English,66382,1P,6545,72,117.81
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P0_Hinglish,66384,1P,3849,80,69.282
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P1_English,66388,1P,1187,21,21.366
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P1_Hinglish,66389,1P,1042,15,18.756
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Amr,66394,1P,517,7,9.306
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_BLR,66390,1P,808,21,14.544
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Chennai,66395,1P,584,11,10.512
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_DelhiNcr,66391,1P,2437,73,43.866
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_HYD,66396,1P,659,23,11.862
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Jal,66397,1P,372,5,6.696
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Koc,66398,1P,372,6,6.696
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Mangalore,66434,1P,453,8,8.154
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Mumbai,66399,1P,1555,57,27.99
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Pune,66401,1P,2030,49,36.54
08-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Vizag,66402,1P,313,7,5.634
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P0_English,66382,1P,186677,5753,3360.186
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P0_Hinglish,66384,1P,207657,5423,3737.826
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P1_English,66388,1P,38248,1040,688.464
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P1_Hinglish,66389,1P,37546,750,675.828
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Amr,66394,1P,17781,384,320.058
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_BLR,66390,1P,38298,916,689.364
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Chennai,66395,1P,19370,450,348.66
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_DelhiNcr,66391,1P,121724,2286,2191.032
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_HYD,66396,1P,34632,898,623.376
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Jal,66397,1P,13507,255,243.126
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Koc,66398,1P,13621,303,245.178
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Mangalore,66434,1P,12031,271,216.558
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Mumbai,66399,1P,74177,2220,1335.186
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Pune,66401,1P,76088,2214,1369.584
08-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Vizag,66402,1P,14028,371,252.504
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Amr,66394,1P,9832,13,176.976
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_BLR,66390,1P,42097,122,757.746
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Chennai,66395,1P,23040,55,414.72
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_DelhiNcr,66391,1P,47848,136,861.264
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_HYD,66396,1P,41756,108,751.608
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Jal,66397,1P,7681,12,138.258
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Koc,66398,1P,17040,56,306.72
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Mangalore,66434,1P,14649,42,263.682
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Mumbai,66399,1P,34335,92,618.03
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Pune,66401,1P,26799,67,482.382
08-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Vizag,66402,1P,17761,59,319.698
08-07-2026,3172,Flipkart,EXTERNAL,,,346781,Flipkart_Goat_1P_Appliances_July,67071,1P,5034,29,125.85
08-07-2026,3172,Flipkart,EXTERNAL,,,346781,Flipkart_Goat_1P_Mobile_July,67067,1P,12491,131,312.275
08-07-2026,3172,Flipkart,EXTERNAL,,,346781,Flipkart_Goat_1P_Mobile_June,66961,1P,1,13,0.045
08-07-2026,3172,Flipkart,EXTERNAL,,,351812,Flipkart_Goat_1P_Appliances_July,67071,1P,213862,1343,5346.55
08-07-2026,3172,Flipkart,EXTERNAL,,,351812,Flipkart_Goat_1P_Mobile_July,67067,1P,1061590,8911,26539.75
08-07-2026,3172,Flipkart,EXTERNAL,,,351812,Flipkart_Goat_1P_Mobile_June,66961,1P,76,498,3.42
08-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,,,346688,Tata_19thJune_30thJune,66591,1P,7673,8,1150.95
08-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,HomePage,HomePage ATF,324724,Tata_19thJune_30thJune,66591,1P,67926,232,10188.9
08-07-2026,3240,Boat,EXTERNAL,HomePage,HomePage ATF,324724,Boat | July26 | 500 Off | ML,66923,1P,4,2,2
08-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico NSA_2nd - 31st July_7034,66930,1P,1377978,3861,44095.296
08-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,NHO_1st - 29th July_6978,66805,1P,212117,601,6787.744
08-07-2026,3344,Marico,EXTERNAL,Post Transaction,P2M BTF,318401,Marico NSA_2nd - 31st July_7034,66930,1P,403,3,12.896
08-07-2026,3344,Marico,EXTERNAL,Post Transaction,P2M BTF,318401,NHO_1st - 29th July_6978,66805,1P,26,1,0.832
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Gujarat PTS,66948,1P,107,2,0.107
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Hindi PTS,66946,1P,879,14,0.879
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Kannada PTS,66947,1P,70,0,0.07
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Tamil PTS,66949,1P,68,3,0.068
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Gujarat PTS,66948,1P,5193,129,5.193
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Hindi PTS,66946,1P,34214,1008,34.214
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Kannada PTS,66947,1P,5325,182,5.325
08-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Tamil PTS,66949,1P,3143,42,3.143
08-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Gujarat CB,66726,1P,13070,8,13.07
08-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Hindi CB,66722,1P,207551,132,207.551
08-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Kannada CB,66725,1P,8649,9,8.649
08-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Tamil CB,66728,1P,13665,6,13.665
08-07-2026,4054,Axis Bank Limited,EXTERNAL,HomePage,HomePage ATF,324724,Axis Bank | CPM | Tier 2 | July26,66978,1P,316258,832,9491.46
08-07-2026,4054,Axis Bank Limited,EXTERNAL,Paytm Menu,Flyout,313378,Axis Bank | CPM | Tier 2 | July26,66978,1P,1,0,0.03
08-07-2026,4072,Paytm Deals-Points,INTERNAL,,,346781,Airtel_STW_PTS_Banner_July_points_cp,67046,1P,57285,1974,286.425
08-07-2026,4072,Paytm Deals-Points,INTERNAL,,,346781,Jackpot_Iphone17_PTS_Banner_July_points_cp,67082,1P,10100,454,50.5
08-07-2026,4072,Paytm Deals-Points,INTERNAL,,,346781,Vaku_PTS_Banner_July_points_cp,67045,1P,22604,647,113.02
08-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Airtel_STW_PTS_Banner_July_points_cp,67046,1P,2009146,70267,10046.2326
08-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Jackpot_Iphone17_PTS_Banner_July_points_cp,67082,1P,520752,20175,2603.76
08-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Vaku_PTS_Banner_July_points_cp,67045,1P,1013667,31806,5068.4068
08-07-2026,4115,DIPR Jharkhand,EXTERNAL,,,346688,Jharkhand_July26,67070,1P,718977,915,17974.425
08-07-2026,4115,DIPR Jharkhand,EXTERNAL,,,346703,Jharkhand_1stJuly_9thJuly,67069,1P,1263,2,31.575
08-07-2026,4115,DIPR Jharkhand,EXTERNAL,HomePage,HomePage ATF,324724,Jharkhand_July26,67070,1P,1583111,3567,39577.775
08-07-2026,4115,DIPR Jharkhand,EXTERNAL,HomePage,HomePage ATF,324725,Jharkhand_July26,67070,1P,1,0,0.025
08-07-2026,4115,DIPR Jharkhand,EXTERNAL,Post Transaction,P2M BTF,318401,Jharkhand_July26,67070,1P,528,2,13.2
08-07-2026,4115,DIPR Jharkhand,EXTERNAL,Post Transaction,UMP Money Transfer,323640,Jharkhand_1stJuly_9thJuly,67069,1P,125,0,3.125
08-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_PTS,66465,1P,30004,804,1530.204
08-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_Tier2,66663,1P,0,7,0
08-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_PTS,66465,1P,1949405,48237,99419.65523
08-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_Tier2,66663,1P,4,273,0.204
08-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_ATF,66464,1P,1492952,3825,76140.552
08-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_Tier2,66663,1P,69,214,3.519
08-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_Bday_July_New,66985,1P,3012,51,180.72
08-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_Bday_July_NewCreative,67085,1P,13667,325,136.67
08-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_Bday_July_New,66985,1P,196140,3128,11768.4336
08-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_Bday_July_NewCreative,67085,1P,717155,19740,7171.55
08-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | BFSI ML | June,66599,1P,3,136,136
08-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | Gaming | June,66600,1P,2,183,183
08-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | Gaming | June,66600,1P,0,5,5
08-07-2026,4286,Center Fruit,EXTERNAL,,,346781,Perfetti_Banner_23th June - 7th July_6785,66634,1P,0,2,0
08-07-2026,4286,Center Fruit,EXTERNAL,HomePage,HomePage ATF,324724,Perfetti_Banner_23th June - 7th July_6785,66634,1P,72,42,8.64
08-07-2026,4353,Grab,EXTERNAL,,,346688,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,4523,5,768.91
08-07-2026,4353,Grab,EXTERNAL,,,346688,Grab_Banner_3rdJuly_30thSept,66963,1P,20814,32,3538.38
08-07-2026,4353,Grab,EXTERNAL,,,346781,Grab_PTS Takeover_3rdJuly_31stJuly,66967,1P,278,11,69.5
08-07-2026,4353,Grab,EXTERNAL,,,346781,Grab_PTS Takeover_Malayisa_3rdJuly_30Spet,66972,1P,72,1,18
08-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_3rdJuly_31stJuly,66967,1P,24529,534,6132.25
08-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_Malayisa_3rdJuly_30Spet,66972,1P,6777,60,1694.25
08-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,12205,40,2074.85
08-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_3rdJuly_30thSept,66963,1P,86550,348,14713.5
08-07-2026,4353,Grab,EXTERNAL,Post Transaction,P2M BTF,318401,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,2,0,0.34
08-07-2026,4353,Grab,EXTERNAL,Post Transaction,P2M BTF,318401,Grab_Banner_3rdJuly_30thSept,66963,1P,7,0,1.19
08-07-2026,4353,Grab,EXTERNAL,Travel,Bus Home,262592,Grab_Travel_1stJuly_30thSpet_Malaysia,66969,1P,3266,4,587.88
08-07-2026,4353,Grab,EXTERNAL,Travel,Bus Home,262592,Grab_Travel_3rdJuly_30Spet,66964,1P,25714,59,4628.52
08-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_1stJuly_30thSpet_Malaysia,66969,1P,2895,3,521.1
08-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_3rdJuly_30Spet,66964,1P,25685,80,4623.3
08-07-2026,4445,Delhi DIPR,EXTERNAL,HomePage,HomePage ATF,324724,Delhi_1stJune to 18th Aug,66197,1P,2,0,0.05
08-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test MP_Raj_Guj_Maha PTS Dynamic Banner1,66337,1P,0,3,0
08-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Magnite_Fallback_Oppo_Lychee,66917,1P,42715,683,42.715
08-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Vivo_Mar26_V70_Magnite_Prebuzz_Upgrader_takeover_fallback,64580,1P,0,1,0
08-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Magnite_Fallback_HYD,66999,1P,0,7,0
08-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Magnite_Fallback_Oppo_Lychee,66917,1P,1650496,31657,1651.970405
08-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,,,351812,PTS Takeover_July26,66892,1P,1,1,8
08-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,HomePage,HomePage ATF,324724,ATF_July26,66893,1P,367026,1715,13720
